"DEPARTURES_SCHEDULED","DEPARTURES_PERFORMED","PAYLOAD","SEATS","PASSENGERS","FREIGHT","MAIL","DISTANCE","RAMP_TO_RAMP","AIR_TIME","UNIQUE_CARRIER_NAME","CARRIER","ORIGIN","DEST","AIRCRAFT_GROUP","AIRCRAFT_TYPE","AIRCRAFT_CONFIG","YEAR","QUARTER","MONTH","DISTANCE_GROUP","CLASS",
0.00,7.00,222600.00,882.00,635.00,4029.00,10791.00,836.00,961.00,824.00,"United Air Lines Inc.","UA","DEN","GEG",6,"619",1,1995,4,12,2,"F",
0.00,1.00,36560.00,147.00,58.00,1531.00,1460.00,624.00,138.00,116.00,"United Air Lines Inc.","UA","DEN","GTF",7,"715",1,1995,4,12,2,"F",
0.00,1.00,80620.00,298.00,244.00,512.00,2121.00,1452.00,179.00,156.00,"United Air Lines Inc.","UA","DEN","IAD",7,"732",1,1995,4,12,3,"F",
0.00,3.00,95400.00,378.00,277.00,1015.00,100.00,1452.00,576.00,508.00,"United Air Lines Inc.","UA","DEN","IAD",6,"619",1,1995,4,12,3,"F",
0.00,1.00,62160.00,168.00,161.00,756.00,1342.00,1452.00,173.00,154.00,"United Air Lines Inc.","UA","DEN","IAD",6,"625",1,1995,4,12,3,"F",
0.00,3.00,78120.00,324.00,191.00,243.00,2774.00,862.00,546.00,458.00,"United Air Lines Inc.","UA","DEN","LAX",6,"616",1,1995,4,12,2,"F",
0.00,3.00,241860.00,894.00,519.00,3224.00,19925.00,862.00,455.00,373.00,"United Air Lines Inc.","UA","DEN","LAX",7,"732",1,1995,4,12,2,"F",
0.00,2.00,63600.00,252.00,162.00,224.00,0.00,423.00,155.00,108.00,"United Air Lines Inc.","UA","DEN","LNK",6,"619",1,1995,4,12,1,"F",
0.00,1.00,26040.00,108.00,26.00,0.00,250.00,1545.00,193.00,176.00,"United Air Lines Inc.","UA","DEN","MCO",6,"616",1,1995,4,12,4,"F",
0.00,2.00,52080.00,216.00,128.00,0.00,4513.00,1062.00,363.00,319.00,"United Air Lines Inc.","UA","DEN","MSY",6,"616",1,1995,4,12,3,"F",
0.00,1.00,26040.00,108.00,64.00,0.00,2765.00,1557.00,189.00,174.00,"United Air Lines Inc.","UA","DEN","PHL",6,"616",1,1995,4,12,4,"F",
