"DEPARTURES_SCHEDULED","DEPARTURES_PERFORMED","PAYLOAD","SEATS","PASSENGERS","FREIGHT","MAIL","DISTANCE","RAMP_TO_RAMP","AIR_TIME","UNIQUE_CARRIER_NAME","CARRIER","ORIGIN","DEST","AIRCRAFT_GROUP","AIRCRAFT_TYPE","AIRCRAFT_CONFIG","YEAR","QUARTER","MONTH","DISTANCE_GROUP","CLASS",
0.00,1.00,16564.00,68.00,30.00,102.00,0.00,480.00,93.00,75.00,"US Airways Inc.","US","ABE","CLT",6,"602",1,1995,3,9,1,"F",
0.00,1.00,27780.00,110.00,58.00,15.00,0.00,480.00,88.00,80.00,"US Airways Inc.","US","ABE","CLT",6,"620",1,1995,3,9,1,"F",
0.00,1.00,34300.00,142.00,64.00,0.00,0.00,503.00,99.00,78.00,"Delta Air Lines Inc.","DL","ABE","CVG",6,"655",1,1995,3,9,2,"F",
0.00,1.00,48210.00,184.00,180.00,750.00,20.00,82.00,53.00,29.00,"Northwest Airlines Inc.","NW","ABE","LGA",6,"622",1,1995,3,9,1,"F",
0.00,1.00,31800.00,126.00,86.00,0.00,0.00,654.00,101.00,93.00,"United Air Lines Inc.","UA","ABE","ORD",6,"619",1,1995,3,9,2,"F",
0.00,1.00,16564.00,68.00,68.00,6.00,0.00,253.00,58.00,48.00,"US Airways Inc.","US","ABE","PIT",6,"602",1,1995,3,9,1,"F",
0.00,1.00,28550.00,110.00,84.00,100.00,0.00,253.00,57.00,48.00,"US Airways Inc.","US","ABE","PIT",6,"620",1,1995,3,9,1,"F",
0.00,1.00,26855.00,104.00,65.00,0.00,65.00,613.00,143.00,128.00,"Continental Air Lines Inc.","CO","ABQ","AUS",6,"616",1,1995,3,9,2,"F",
0.00,1.00,88840.00,287.00,105.00,9477.00,2400.00,349.00,79.00,55.00,"United Air Lines Inc.","UA","ABQ","DEN",7,"730",1,1995,3,9,1,"F",
0.00,1.00,36560.00,147.00,146.00,1166.00,670.00,487.00,79.00,66.00,"United Air Lines Inc.","UA","ABQ","LAS",7,"715",1,1995,3,9,1,"F",
0.00,1.00,47000.00,180.00,177.00,115.00,864.00,677.00,102.00,86.00,"Delta Air Lines Inc.","DL","ABQ","LAX",6,"622",1,1995,3,9,2,"F",
0.00,3.00,112914.00,438.00,392.00,95.00,0.00,328.00,212.00,159.00,"US Airways Inc.","US","ABQ","PHX",6,"617",1,1995,3,9,1,"F",
0.00,1.00,25825.00,107.00,35.00,515.00,125.00,493.00,85.00,72.00,"Delta Air Lines Inc.","DL","ABQ","SLC",6,"620",1,1995,3,9,1,"F",
0.00,4.00,24652.00,120.00,46.00,0.00,0.00,86.00,148.00,112.00,"ExpressJet Airlines LLC","EV","ABY","MCN",4,"461",1,1995,3,9,1,"F",
0.00,2.00,19200.00,92.00,41.00,0.00,0.00,30.00,40.00,12.00,"ExpressJet Airlines Inc.","RU","ACK","HYA",4,"441",1,1995,3,9,1,"F",
0.00,2.00,6360.00,30.00,8.00,0.00,0.00,45.00,45.00,30.00,"ExpressJet Airlines LLC","EV","ACT","ILE",4,"464",1,1995,3,9,1,"F",
0.00,18.00,506780.00,1072.00,781.00,69859.00,7910.00,252.00,896.00,717.00,"Alaska Airlines Inc.","AS","ADQ","ANC",6,"621",3,1995,3,9,1,"F",
0.00,1.00,75900.00,302.00,88.00,1329.00,300.00,143.00,29.00,13.00,"Delta Air Lines Inc.","DL","AGS","ATL",7,"760",1,1995,3,9,1,"F",
0.00,1.00,20685.00,67.00,15.00,3543.00,1778.00,289.00,72.00,66.00,"Reeve Aleutian Airways Inc.","RV","AKN","ANC",5,"550",3,1995,3,9,1,"F",
0.00,17.00,487180.00,896.00,409.00,6278.00,0.00,289.00,904.00,729.00,"Alaska Airlines Inc.","AS","AKN","ANC",6,"621",3,1995,3,9,1,"F",
0.00,12.00,341200.00,620.00,376.00,34424.00,76609.00,71.00,390.00,238.00,"Alaska Airlines Inc.","AS","AKN","DLG",6,"621",3,1995,3,9,1,"F",
0.00,1.00,32824.00,128.00,36.00,0.00,0.00,80.00,33.00,19.00,"US Airways Inc.","US","ALB","BDL",6,"619",1,1995,3,9,1,"F",
0.00,2.00,13600.00,68.00,0.00,0.00,0.00,80.00,69.00,54.00,"Business Express","HQ","ALB","BDL",4,"456",1,1995,3,9,1,"F",
0.00,1.00,37638.00,146.00,69.00,90.00,0.00,288.00,111.00,95.00,"US Airways Inc.","US","ALB","BWI",6,"617",1,1995,3,9,1,"F",
0.00,1.00,16564.00,68.00,68.00,0.00,0.00,645.00,115.00,106.00,"US Airways Inc.","US","ALB","CLT",6,"602",1,1995,3,9,2,"F",
0.00,1.00,93137.00,0.00,0.00,52300.00,0.00,1760.00,255.00,220.00,"Kitty Hawk International","CDQ","ALB","STT",8,"851",2,1995,3,9,4,"P",
0.00,1.00,3800.00,19.00,0.00,0.00,0.00,87.00,34.00,24.00,"Business Express","HQ","ALB","SWF",4,"405",1,1995,3,9,1,"F",
0.00,18.00,506780.00,1072.00,319.00,49196.00,47428.00,252.00,989.00,800.00,"Alaska Airlines Inc.","AS","ANC","ADQ",6,"621",3,1995,3,9,1,"F",
0.00,29.00,828380.00,1516.00,634.00,50967.00,139309.00,289.00,1799.00,1376.00,"Alaska Airlines Inc.","AS","ANC","AKN",6,"621",3,1995,3,9,1,"F",
0.00,1.00,17086.00,67.00,19.00,3543.00,7162.00,289.00,66.00,60.00,"Reeve Aleutian Airways Inc.","RV","ANC","AKN",5,"550",3,1995,3,9,1,"F",
0.00,11.00,335940.00,286.00,79.00,23104.00,105856.00,319.00,674.00,553.00,"Alaska Airlines Inc.","AS","ANC","ANI",6,"621",3,1995,3,9,1,"F",
0.00,86.00,2480960.00,4324.00,1802.00,113562.00,550762.00,399.00,6082.00,5035.00,"Alaska Airlines Inc.","AS","ANC","BET",6,"621",3,1995,3,9,1,"F",
0.00,2.00,64725.00,282.00,262.00,346.00,611.00,1444.00,493.00,440.00,"Continental Air Lines Inc.","CO","ANC","BFI",6,"655",1,1995,3,9,3,"F",
0.00,3.00,83220.00,200.00,45.00,6392.00,3667.00,725.00,387.00,352.00,"Alaska Airlines Inc.","AS","ANC","BRW",6,"621",3,1995,3,9,2,"F",
0.00,24.00,661000.00,1728.00,1321.00,96485.00,86911.00,160.00,1185.00,834.00,"Alaska Airlines Inc.","AS","ANC","CDV",6,"621",3,1995,3,9,1,"F",
0.00,2.00,71260.00,280.00,130.00,2520.00,4153.00,160.00,101.00,67.00,"Alaska Airlines Inc.","AS","ANC","CDV",6,"655",1,1995,3,9,1,"F",
0.00,1.00,35400.00,140.00,77.00,1513.00,4197.00,160.00,53.00,30.00,"Alaska Airlines Inc.","AS","ANC","CDV",6,"617",1,1995,3,9,1,"F",
0.00,17.00,485490.00,942.00,332.00,11560.00,52950.00,329.00,1103.00,898.00,"Alaska Airlines Inc.","AS","ANC","DLG",6,"621",3,1995,3,9,1,"F",
0.00,45.00,1261410.00,2868.00,1363.00,90855.00,31608.00,792.00,5760.00,5162.00,"Alaska Airlines Inc.","AS","ANC","DUT",6,"621",3,1995,3,9,2,"F",
0.00,68.00,1959710.00,3164.00,2063.00,263565.00,129514.00,261.00,3526.00,2683.00,"Alaska Airlines Inc.","AS","ANC","FAI",6,"621",3,1995,3,9,1,"F",
0.00,2.00,502000.00,0.00,0.00,387940.00,0.00,3385.00,823.00,753.00,"Evergreen International Inc.","EZ","ANC","JFK",8,"817",2,1995,3,9,7,"P",
0.00,1.00,226000.00,0.00,0.00,207060.00,0.00,3385.00,405.00,356.00,"Evergreen International Inc.","EZ","ANC","JFK",8,"816",2,1995,3,9,7,"P",
0.00,5.00,137090.00,360.00,259.00,13876.00,4391.00,571.00,496.00,429.00,"Alaska Airlines Inc.","AS","ANC","JNU",6,"621",3,1995,3,9,2,"F",
0.00,1.00,30540.00,26.00,2.00,776.00,1010.00,442.00,74.00,64.00,"Alaska Airlines Inc.","AS","ANC","KSM",6,"621",3,1995,3,9,1,"F",
0.00,1.00,218245.00,0.00,0.00,204692.00,0.00,2345.00,317.00,279.00,"Kitty Hawk International","CDQ","ANC","LAX",8,"816",2,1995,3,9,5,"P",
0.00,1.00,133020.00,470.00,290.00,0.00,0.00,2345.00,264.00,243.00,"Tower Air Inc.","FF","ANC","LAX",8,"816",1,1995,3,9,5,"L",
0.00,1.00,251000.00,0.00,0.00,202880.00,0.00,3127.00,362.00,332.00,"Evergreen International Inc.","EZ","ANC","LCK",8,"817",2,1995,3,9,7,"P",
0.00,3.00,336000.00,1140.00,762.00,0.00,0.00,2518.00,840.00,793.00,"Sun Country Airlines d/b/a MN Airlines","SYQ","ANC","MSP",7,"730",1,1995,3,9,6,"L",
0.00,47.00,1389010.00,1552.00,886.00,162501.00,547250.00,539.00,4213.00,3548.00,"Alaska Airlines Inc.","AS","ANC","OME",6,"621",3,1995,3,9,2,"F",
0.00,51.00,1465800.00,2412.00,1477.00,131597.00,481662.00,549.00,4673.00,3924.00,"Alaska Airlines Inc.","AS","ANC","OTZ",6,"621",3,1995,3,9,2,"F",
0.00,1.00,35630.00,140.00,45.00,837.00,216.00,549.00,88.00,71.00,"Alaska Airlines Inc.","AS","ANC","OTZ",6,"655",1,1995,3,9,2,"F",
0.00,1.00,90630.00,265.00,0.00,8968.00,0.00,1542.00,196.00,177.00,"Delta Air Lines Inc.","DL","ANC","PDX",7,"740",1,1995,3,9,4,"F",
0.00,24.00,676570.00,1412.00,699.00,202362.00,4240.00,627.00,2411.00,2064.00,"Alaska Airlines Inc.","AS","ANC","SCC",6,"621",3,1995,3,9,2,"F",
0.00,1.00,35600.00,140.00,16.00,6638.00,0.00,627.00,101.00,88.00,"Alaska Airlines Inc.","AS","ANC","SCC",6,"617",1,1995,3,9,2,"F",
0.00,11.00,335940.00,286.00,97.00,19456.00,55632.00,127.00,415.00,312.00,"Alaska Airlines Inc.","AS","ANI","KSM",6,"621",3,1995,3,9,1,"F",
0.00,1.00,8400.00,30.00,9.00,0.00,0.00,134.00,40.00,30.00,"Mesa Airlines Inc.","YV","APF","TPA",4,"461",1,1995,3,9,1,"F",
0.00,202.00,4320330.00,19684.00,13064.00,3407.00,870.00,125.00,8512.00,6283.00,"Air Wisconsin Airlines Corp","ZW","ASE","DEN",8,"868",1,1995,3,9,1,"F",
0.00,1.00,39330.00,146.00,134.00,0.00,0.00,197.00,87.00,32.00,"Northwest Airlines Inc.","NW","FSD","MSP",7,"715",1,1995,3,9,1,"F",
0.00,1.00,26740.00,109.00,100.00,0.00,100.00,197.00,46.00,34.00,"United Air Lines Inc.","UA","FSD","MSP",6,"620",1,1995,3,9,1,"F",
0.00,1.00,25450.00,100.00,18.00,0.00,0.00,83.00,28.00,17.00,"Northwest Airlines Inc.","NW","FSD","SUX",6,"640",1,1995,3,9,1,"F",
0.00,1.00,3180.00,15.00,8.00,0.00,0.00,227.00,79.00,67.00,"ExpressJet Airlines LLC","EV","FSM","DFW",4,"464",1,1995,3,9,1,"F",
0.00,1.00,16564.00,68.00,14.00,0.00,0.00,139.00,53.00,42.00,"US Airways Inc.","US","FWA","CMH",6,"602",1,1995,3,9,1,"F",
0.00,1.00,23850.00,98.00,51.00,772.00,0.00,262.00,57.00,42.00,"US Airways Inc.","US","FWA","PIT",6,"603",1,1995,3,9,1,"F",
