"DEPARTURES_SCHEDULED","DEPARTURES_PERFORMED","PAYLOAD","SEATS","PASSENGERS","FREIGHT","MAIL","DISTANCE","RAMP_TO_RAMP","AIR_TIME","UNIQUE_CARRIER_NAME","CARRIER","ORIGIN","DEST","AIRCRAFT_GROUP","AIRCRAFT_TYPE","AIRCRAFT_CONFIG","YEAR","QUARTER","MONTH","DISTANCE_GROUP","CLASS",
0.00,1.00,34300.00,142.00,61.00,0.00,30.00,505.00,129.00,118.00,"Delta Air Lines Inc.","DL","DTW","CHA",6,"655",1,1995,3,8,2,"F",
0.00,1.00,16564.00,68.00,55.00,360.00,0.00,500.00,98.00,77.00,"US Airways Inc.","US","DTW","CLT",6,"602",1,1995,3,8,2,"F",
0.00,1.00,37638.00,146.00,49.00,0.00,0.00,500.00,83.00,71.00,"US Airways Inc.","US","DTW","CLT",6,"617",1,1995,3,8,2,"F",
0.00,1.00,31800.00,126.00,92.00,0.00,75.00,383.00,97.00,70.00,"United Air Lines Inc.","UA","DTW","IAD",6,"619",1,1995,3,8,1,"F",
0.00,1.00,30963.00,104.00,58.00,535.00,200.00,528.00,102.00,73.00,"Continental Air Lines Inc.","CO","DTW","MSP",6,"616",1,1995,3,8,2,"F",
0.00,4.00,104160.00,432.00,282.00,0.00,597.00,235.00,459.00,201.00,"United Air Lines Inc.","UA","DTW","ORD",6,"616",1,1995,3,8,1,"F",
0.00,1.00,35940.00,144.00,108.00,0.00,43.00,235.00,99.00,42.00,"United Air Lines Inc.","UA","DTW","ORD",6,"694",1,1995,3,8,1,"F",
0.00,1.00,80620.00,298.00,230.00,0.00,0.00,235.00,74.00,51.00,"United Air Lines Inc.","UA","DTW","ORD",7,"732",1,1995,3,8,1,"F",
0.00,1.00,51748.00,182.00,162.00,344.00,81.00,201.00,67.00,39.00,"US Airways Inc.","US","DTW","PIT",6,"622",1,1995,3,8,1,"F",
0.00,1.00,21631.00,103.00,89.00,0.00,0.00,306.00,99.00,81.00,"Continental Air Lines Inc.","CO","DTW","SDF",6,"640",1,1995,3,8,1,"F",
